date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,Year,Month,Day,Hour,Day_of_week
2017-01-23 15:00:00,0,25,52,5,10,1,1,274.35,0.0,0.0,90,4,7,5451,2017,1,23,15,0
2017-01-23 16:00:00,0,268,72,5,30,5,5,274.15,0.0,0.0,90,5,8,6339,2017,1,23,16,0
2017-01-23 17:00:00,0,117,67,5,26,4,4,274.15,0.0,0.0,90,4,7,5787,2017,1,23,17,0
2017-01-23 18:00:00,0,282,46,6,10,1,1,274.02,0.0,0.0,90,4,7,4109,2017,1,23,18,0
2017-01-23 19:00:00,0,181,47,5,10,9,9,273.95,0.0,0.0,90,4,7,2753,2017,1,23,19,0
2017-01-23 20:00:00,0,200,50,5,10,4,4,273.88,0.0,0.0,90,4,7,2557,2017,1,23,20,0
2017-01-23 21:00:00,0,107,56,5,23,6,6,273.88,0.0,0.0,90,4,7,2241,2017,1,23,21,0
2017-01-23 22:00:00,0,179,60,7,20,8,8,273.75,0.0,0.0,90,4,7,1370,2017,1,23,22,0
2017-01-23 23:00:00,0,107,74,6,20,4,4,273.75,0.0,0.0,90,4,7,977,2017,1,23,23,0
2017-01-24 00:00:00,0,154,73,6,20,9,9,273.68,0.0,0.0,90,4,7,571,2017,1,24,0,1
2017-01-24 01:00:00,0,33,74,5,29,2,2,273.62,0.0,0.0,90,4,7,300,2017,1,24,1,1
2017-01-24 02:00:00,0,267,80,4,30,9,9,273.42,0.0,0.0,90,8,32,241,2017,1,24,2,1
2017-01-24 03:00:00,0,129,80,4,40,8,8,273.42,0.0,0.0,90,4,7,348,2017,1,24,3,1
2017-01-24 04:00:00,0,279,80,4,40,8,8,273.15,0.0,0.0,90,4,7,845,2017,1,24,4,1
2017-01-24 05:00:00,0,280,76,5,48,5,5,273.15,0.0,0.0,90,4,7,2763,2017,1,24,5,1
2017-01-24 06:00:00,0,46,74,5,40,3,3,273.15,0.0,0.0,90,4,7,5614,2017,1,24,6,1
2017-01-24 07:00:00,0,190,80,3,40,6,6,273.09,0.0,0.0,90,4,7,6154,2017,1,24,7,1
2017-01-24 08:00:00,0,91,85,6,30,3,3,273.08,0.0,0.0,90,0,2,5606,2017,1,24,8,1
2017-01-24 09:00:00,0,263,85,5,40,6,6,273.01,0.0,0.0,90,0,2,5033,2017,1,24,9,1
2017-01-24 10:00:00,0,246,84,5,40,6,6,270.307,0.0,0.0,12,0,4,4366,2017,1,24,10,1
2017-01-24 11:00:00,0,22,78,4,50,4,4,274.589,0.0,0.0,0,1,29,4434,2017,1,24,11,1
2017-01-24 12:00:00,0,172,78,6,40,9,9,274.589,0.0,0.0,0,1,29,4679,2017,1,24,12,1
2017-01-24 13:00:00,0,173,80,6,60,9,9,274.589,0.0,0.0,0,1,29,4661,2017,1,24,13,1
2017-01-24 14:00:00,0,33,56,5,60,6,6,275.515,0.0,0.0,32,0,0,4996,2017,1,24,14,1
2017-01-24 15:00:00,0,190,57,5,59,8,8,275.515,0.0,0.0,32,0,0,5563,2017,1,24,15,1
2017-01-24 16:00:00,0,36,86,8,50,7,7,275.515,0.0,0.0,32,0,0,6543,2017,1,24,16,1
2017-01-24 17:00:00,0,83,71,7,60,8,8,272.858,0.0,0.0,68,0,1,5861,2017,1,24,17,1
2017-01-24 18:00:00,0,149,40,6,50,1,1,272.858,0.0,0.0,68,0,1,4356,2017,1,24,18,1
2017-01-24 19:00:00,0,152,62,5,54,5,5,272.858,0.0,0.0,68,0,1,2999,2017,1,24,19,1
2017-01-24 20:00:00,0,12,86,5,60,1,1,271.391,0.0,0.0,92,0,2,2675,2017,1,24,20,1
2017-01-24 21:00:00,0,293,86,4,50,4,4,271.391,0.0,0.0,92,0,2,2443,2017,1,24,21,1
2017-01-24 22:00:00,0,274,85,4,50,5,5,271.391,0.0,0.0,92,0,2,1674,2017,1,24,22,1
2017-01-24 23:00:00,0,39,85,5,57,1,1,271.163,0.0,0.0,92,0,2,936,2017,1,24,23,1
2017-01-25 00:00:00,0,66,59,4,30,7,7,271.163,0.0,0.0,92,0,2,730,2017,1,25,0,2
2017-01-25 01:00:00,0,288,75,5,30,6,6,271.163,0.0,0.0,92,0,2,538,2017,1,25,1,2
2017-01-25 02:00:00,0,129,75,4,30,5,5,270.999,0.0,0.0,88,0,2,469,2017,1,25,2,2
2017-01-25 03:00:00,0,295,75,4,30,7,7,270.999,0.0,0.0,88,0,2,551,2017,1,25,3,2
2017-01-25 04:00:00,0,55,68,3,10,4,4,270.999,0.0,0.0,88,0,2,1049,2017,1,25,4,2
2017-01-25 05:00:00,0,89,68,5,10,3,3,270.764,0.0,0.0,92,0,2,3038,2017,1,25,5,2
2017-01-25 06:00:00,0,265,66,4,12,7,7,270.764,0.0,0.0,92,0,2,5499,2017,1,25,6,2
2017-01-25 07:00:00,0,118,63,4,20,3,3,270.764,0.0,0.0,92,0,2,5595,2017,1,25,7,2
2017-01-25 08:00:00,0,65,69,4,25,6,6,270.675,0.0,0.0,92,0,2,5103,2017,1,25,8,2
2017-01-25 09:00:00,0,230,63,4,350,4,4,270.719,0.0,0.0,88,0,2,4411,2017,1,25,9,2
2017-01-25 10:00:00,0,218,63,4,360,3,3,272.09,0.0,0.0,90,4,7,3846,2017,1,25,10,2
2017-01-25 11:00:00,0,166,37,4,20,7,7,272.15,0.0,0.0,90,4,7,4032,2017,1,25,11,2
2017-01-25 12:00:00,0,135,23,6,30,2,2,271.95,0.0,0.0,90,4,7,4367,2017,1,25,12,2
2017-01-25 13:00:00,0,92,21,3,202,5,5,271.89,0.0,0.0,90,4,7,4304,2017,1,25,13,2
2017-01-25 14:00:00,0,52,20,2,60,8,8,271.9,0.0,0.0,90,0,2,4899,2017,1,25,14,2
2017-01-25 15:00:00,0,211,24,3,10,4,4,271.88,0.0,0.0,90,0,2,5381,2017,1,25,15,2
2017-01-25 16:00:00,0,154,24,3,10,2,2,271.75,0.0,0.0,90,0,2,6513,2017,1,25,16,2
2017-01-25 17:00:00,0,191,59,2,340,8,8,271.75,0.0,0.0,90,0,2,6021,2017,1,25,17,2
2017-01-25 18:00:00,0,154,44,1,348,8,8,271.68,0.0,0.0,90,0,2,4289,2017,1,25,18,2
2017-01-25 19:00:00,0,169,58,1,348,7,7,271.65,0.0,0.0,90,0,2,3004,2017,1,25,19,2
2017-01-25 20:00:00,0,264,66,0,64,1,1,271.75,0.0,0.0,90,0,2,2649,2017,1,25,20,2
2017-01-25 21:00:00,0,288,63,0,64,3,3,271.62,0.0,0.0,90,0,2,2409,2017,1,25,21,2
2017-01-25 22:00:00,0,153,68,2,130,3,3,271.58,0.0,0.0,90,0,2,1783,2017,1,25,22,2
2017-01-25 23:00:00,0,41,68,3,130,6,6,271.58,0.0,0.0,90,8,32,1051,2017,1,25,23,2
2017-01-26 00:00:00,0,75,68,2,150,5,5,271.72,0.0,0.0,90,8,32,548,2017,1,26,0,3
2017-01-26 01:00:00,0,211,68,2,150,9,9,271.51,0.0,0.0,90,8,32,347,2017,1,26,1,3
2017-01-26 02:00:00,0,199,74,2,160,8,8,271.65,0.0,0.0,90,8,32,266,2017,1,26,2,3
2017-01-26 03:00:00,0,124,68,2,160,9,9,271.65,0.0,0.0,90,8,32,370,2017,1,26,3,3
2017-01-26 04:00:00,0,271,74,2,150,4,4,271.51,0.0,0.0,90,0,2,870,2017,1,26,4,3
2017-01-26 05:00:00,0,298,80,2,160,7,7,271.22,0.0,0.0,90,4,7,2720,2017,1,26,5,3
2017-01-26 06:00:00,0,14,69,3,170,2,2,271.02,0.0,0.0,90,0,2,5815,2017,1,26,6,3
2017-01-26 07:00:00,0,37,47,5,190,9,9,270.95,0.0,0.0,90,0,2,6368,2017,1,26,7,3
2017-01-26 08:00:00,0,247,44,5,180,7,7,270.55,0.0,0.0,90,0,2,5830,2017,1,26,8,3
2017-01-26 09:00:00,0,68,38,5,160,6,6,270.35,0.0,0.0,75,0,1,5144,2017,1,26,9,3
2017-01-26 10:00:00,0,59,30,6,160,1,1,270.42,0.0,0.0,90,0,2,4367,2017,1,26,10,3
2017-01-26 11:00:00,0,251,25,6,190,3,3,270.65,0.0,0.0,90,0,2,4710,2017,1,26,11,3
2017-01-26 12:00:00,0,129,25,6,190,5,5,270.82,0.0,0.0,90,0,2,4810,2017,1,26,12,3
2017-01-26 13:00:00,0,47,26,6,185,4,4,271.08,0.0,0.0,90,0,2,4856,2017,1,26,13,3
2017-01-26 14:00:00,0,240,29,7,180,8,8,271.28,0.0,0.0,90,0,2,5354,2017,1,26,14,3
2017-01-26 15:00:00,0,220,56,6,184,9,9,271.35,0.0,0.0,90,0,2,5767,2017,1,26,15,3
2017-01-26 16:00:00,0,292,52,5,160,2,2,271.29,0.0,0.0,90,0,2,6772,2017,1,26,16,3
2017-01-26 17:00:00,0,174,65,4,150,4,4,270.69,0.0,0.0,90,0,2,6458,2017,1,26,17,3
2017-01-26 18:00:00,0,272,81,2,140,4,4,270.02,0.0,0.0,90,8,32,4714,2017,1,26,18,3
2017-01-26 19:00:00,0,218,75,3,140,2,2,269.69,0.0,0.0,90,0,2,3447,2017,1,26,19,3
2017-01-26 20:00:00,0,166,70,4,140,7,7,269.44,0.0,0.0,90,0,2,2969,2017,1,26,20,3
2017-01-26 21:00:00,0,112,70,3,160,9,9,268.82,0.0,0.0,90,0,2,3619,2017,1,26,21,3
2017-01-26 22:00:00,0,153,70,3,160,7,7,268.62,0.0,0.0,90,0,2,3522,2017,1,26,22,3
2017-01-26 23:00:00,0,106,70,4,170,5,5,268.35,0.0,0.0,90,0,2,1281,2017,1,26,23,3
2017-01-27 00:00:00,0,276,80,3,176,5,5,268.08,0.0,0.0,90,0,2,664,2017,1,27,0,4
2017-01-27 01:00:00,0,246,75,3,170,3,3,267.82,0.0,0.0,90,0,2,409,2017,1,27,1,4
2017-01-27 02:00:00,0,101,75,2,160,1,1,267.61,0.0,0.0,90,0,2,312,2017,1,27,2,4
2017-01-27 03:00:00,0,157,75,2,160,7,7,267.61,0.0,0.0,90,0,2,390,2017,1,27,3,4
2017-01-27 04:00:00,0,38,75,2,154,7,7,267.61,0.0,0.0,90,0,2,827,2017,1,27,4,4
2017-01-27 05:00:00,0,25,75,2,150,3,3,267.35,0.0,0.0,90,0,2,2602,2017,1,27,5,4
2017-01-27 06:00:00,0,215,87,2,146,8,8,267.22,0.0,0.0,40,0,0,5160,2017,1,27,6,4
2017-01-27 07:00:00,0,225,93,1,340,6,6,266.22,0.0,0.0,75,0,1,6266,2017,1,27,7,4
2017-01-27 08:00:00,0,27,93,2,10,7,7,265.72,0.0,0.0,90,0,2,5802,2017,1,27,8,4
2017-01-27 09:00:00,0,186,93,2,11,8,8,265.65,0.0,0.0,75,0,1,4946,2017,1,27,9,4
2017-01-27 10:00:00,0,148,93,2,360,5,5,265.72,0.0,0.0,75,0,1,4667,2017,1,27,10,4
2017-01-27 11:00:00,0,218,91,2,302,2,2,267.38,0.0,0.0,1,1,3,5109,2017,1,27,11,4
2017-01-27 12:00:00,0,28,86,3,20,8,8,268.41,0.0,0.0,40,0,0,5325,2017,1,27,12,4
2017-01-27 13:00:00,0,79,89,3,15,6,6,269.84,0.0,0.0,40,0,0,5144,2017,1,27,13,4
2017-01-27 14:00:00,0,125,93,4,10,8,8,270.87,0.0,0.0,75,0,1,5366,2017,1,27,14,4
2017-01-27 15:00:00,0,19,96,3,93,8,8,271.72,0.0,0.0,1,1,3,5909,2017,1,27,15,4
2017-01-27 16:00:00,0,266,87,3,300,6,6,272.64,0.0,0.0,1,1,3,6261,2017,1,27,16,4
2017-01-27 17:00:00,0,266,87,3,217,4,4,272.65,0.0,0.0,1,1,3,6054,2017,1,27,17,4
2017-01-27 18:00:00,0,56,87,3,130,3,3,271.94,0.0,0.0,1,1,3,4713,2017,1,27,18,4
2017-01-27 19:00:00,0,239,93,2,85,8,8,271.07,0.0,0.0,5,1,3,3729,2017,1,27,19,4
2017-01-27 20:00:00,0,164,100,2,40,2,2,270.68,0.0,0.0,1,1,3,3169,2017,1,27,20,4
2017-01-27 21:00:00,0,162,100,2,30,8,8,270.44,0.0,0.0,5,1,3,3952,2017,1,27,21,4
2017-01-27 22:00:00,0,227,100,2,10,1,1,270.08,0.0,0.0,1,1,3,2914,2017,1,27,22,4
2017-01-27 23:00:00,0,112,100,2,10,3,3,269.87,0.0,0.0,1,1,3,1835,2017,1,27,23,4
2017-01-28 00:00:00,0,173,100,2,10,8,8,269.51,0.0,0.0,1,1,3,1094,2017,1,28,0,5
2017-01-28 01:00:00,0,62,100,2,350,3,3,269.43,0.0,0.0,1,1,3,676,2017,1,28,1,5
2017-01-28 02:00:00,0,13,100,2,340,9,9,269.22,0.0,0.0,1,1,3,583,2017,1,28,2,5
2017-01-28 03:00:00,0,58,100,3,340,7,7,268.92,0.0,0.0,1,1,3,394,2017,1,28,3,5
2017-01-28 04:00:00,0,121,100,3,339,5,5,269.08,0.0,0.0,1,1,3,438,2017,1,28,4,5
2017-01-28 05:00:00,0,206,100,3,330,5,5,269.36,0.0,0.0,75,0,1,717,2017,1,28,5,5
2017-01-28 06:00:00,0,179,100,3,310,2,2,269.28,0.0,0.0,90,0,2,1242,2017,1,28,6,5
2017-01-28 07:00:00,0,127,93,4,320,4,4,269.72,0.0,0.0,90,0,2,2124,2017,1,28,7,5
2017-01-28 08:00:00,0,84,90,4,322,3,3,269.81,0.0,0.0,90,5,8,2984,2017,1,28,8,5
2017-01-28 09:00:00,0,214,86,5,330,1,1,269.81,0.0,0.0,90,0,2,3770,2017,1,28,9,5
2017-01-28 10:00:00,0,93,94,2,330,1,1,270.15,0.0,0.0,90,0,2,4353,2017,1,28,10,5
2017-01-28 11:00:00,0,43,93,2,330,6,6,270.5,0.0,0.0,90,0,2,4954,2017,1,28,11,5
2017-01-28 12:00:00,0,23,81,3,330,3,3,270.58,0.0,0.0,90,0,2,5247,2017,1,28,12,5
2017-01-28 13:00:00,0,212,83,2,334,1,1,270.48,0.0,0.0,90,0,2,4933,2017,1,28,13,5
2017-01-28 14:00:00,0,266,86,2,340,7,7,270.75,0.0,0.0,90,0,2,4991,2017,1,28,14,5
2017-01-28 15:00:00,0,247,80,3,332,2,2,270.75,0.0,0.0,90,0,2,4764,2017,1,28,15,5
2017-01-28 16:00:00,0,273,56,1,60,4,4,270.65,0.0,0.0,90,0,2,4580,2017,1,28,16,5
2017-01-28 17:00:00,0,137,80,1,316,3,3,270.15,0.0,0.0,90,0,2,4735,2017,1,28,17,5
2017-01-28 18:00:00,0,232,80,1,316,7,7,269.88,0.0,0.0,90,0,2,4677,2017,1,28,18,5
2017-01-28 19:00:00,0,76,100,1,316,2,2,269.75,0.0,0.0,90,0,2,3769,2017,1,28,19,5
2017-01-28 20:00:00,0,159,100,1,315,6,6,269.65,0.0,0.0,90,0,2,3036,2017,1,28,20,5
2017-01-28 21:00:00,0,143,100,1,231,9,9,269.35,0.0,0.0,90,0,2,3165,2017,1,28,21,5
2017-01-28 22:00:00,0,222,100,1,231,3,3,269.29,0.0,0.0,90,0,2,3539,2017,1,28,22,5
2017-01-28 23:00:00,0,46,100,1,201,7,7,269.15,0.0,0.0,90,0,2,1880,2017,1,28,23,5
2017-01-29 00:00:00,0,130,100,1,201,9,9,269.08,0.0,0.0,90,0,2,1229,2017,1,29,0,6
2017-01-29 01:00:00,0,235,99,1,201,8,8,269.0,0.0,0.0,90,0,2,795,2017,1,29,1,6
2017-01-29 02:00:00,0,45,92,1,201,7,7,268.68,0.0,0.0,90,0,2,561,2017,1,29,2,6
2017-01-29 03:00:00,0,198,73,1,140,3,3,268.81,0.0,0.0,90,0,2,302,2017,1,29,3,6
2017-01-29 04:00:00,0,256,73,1,190,2,2,268.81,0.0,0.0,90,0,2,294,2017,1,29,4,6
2017-01-29 05:00:00,0,227,76,1,189,3,3,269.15,0.0,0.0,90,0,2,442,2017,1,29,5,6
2017-01-29 06:00:00,0,266,83,1,187,8,8,269.22,0.0,0.0,90,0,2,756,2017,1,29,6,6
2017-01-29 07:00:00,0,185,61,2,200,2,2,269.37,0.0,0.0,90,0,2,1227,2017,1,29,7,6
2017-01-29 08:00:00,0,220,61,2,200,9,9,269.29,0.0,0.0,90,8,32,1919,2017,1,29,8,6
2017-01-29 09:00:00,0,227,82,2,200,9,9,269.3,0.0,0.0,90,8,32,2631,2017,1,29,9,6
2017-01-29 10:00:00,0,86,82,4,180,8,8,268.55,0.0,0.0,90,0,2,3465,2017,1,29,10,6
2017-01-29 11:00:00,0,12,80,4,180,6,6,268.68,0.0,0.0,40,0,0,3919,2017,1,29,11,6
2017-01-29 12:00:00,0,35,44,3,190,1,1,269.36,0.0,0.0,1,1,3,4323,2017,1,29,12,6
2017-01-29 13:00:00,0,12,38,3,194,9,9,270.08,0.0,0.0,1,1,3,4679,2017,1,29,13,6
2017-01-29 14:00:00,0,293,33,3,200,9,9,270.43,0.0,0.0,40,0,0,4740,2017,1,29,14,6
2017-01-29 15:00:00,0,248,52,2,193,9,9,270.94,0.0,0.0,1,1,3,4535,2017,1,29,15,6
2017-01-29 16:00:00,0,253,30,2,200,8,8,271.0,0.0,0.0,40,0,0,4767,2017,1,29,16,6
2017-01-29 17:00:00,0,39,47,2,188,9,9,270.22,0.0,0.0,40,0,0,4284,2017,1,29,17,6
2017-01-29 18:00:00,0,14,65,2,177,5,5,268.94,0.0,0.0,40,0,0,3719,2017,1,29,18,6
2017-01-29 19:00:00,0,118,70,1,150,8,8,267.42,0.0,0.0,20,0,4,2906,2017,1,29,19,6
2017-01-29 20:00:00,0,266,70,1,149,8,8,265.95,0.0,0.0,5,1,3,2442,2017,1,29,20,6
2017-01-29 21:00:00,0,73,75,2,130,4,4,264.3,0.0,0.0,5,1,3,1939,2017,1,29,21,6
2017-01-29 22:00:00,0,228,75,2,120,9,9,263.49,0.0,0.0,1,1,3,1413,2017,1,29,22,6
2017-01-29 23:00:00,0,151,75,2,120,8,8,262.58,0.0,0.0,1,1,3,904,2017,1,29,23,6
2017-01-30 00:00:00,0,263,75,3,129,9,9,262.21,0.0,0.0,1,1,3,512,2017,1,30,0,0
2017-01-30 01:00:00,0,82,75,2,130,1,1,262.41,0.0,0.0,1,1,3,289,2017,1,30,1,0
2017-01-30 02:00:00,0,190,75,1,130,9,9,262.54,0.0,0.0,1,1,3,227,2017,1,30,2,0
2017-01-30 03:00:00,0,226,60,1,130,2,2,262.74,0.0,0.0,1,1,3,312,2017,1,30,3,0
2017-01-30 04:00:00,0,131,88,1,90,6,6,263.93,0.0,0.0,1,1,3,818,2017,1,30,4,0
2017-01-30 05:00:00,0,233,76,4,150,9,9,265.21,0.0,0.0,75,0,1,2685,2017,1,30,5,0
2017-01-30 06:00:00,0,249,76,4,150,7,7,266.0,0.0,0.0,90,0,2,5601,2017,1,30,6,0
2017-01-30 07:00:00,0,253,66,6,170,7,7,266.94,0.0,0.0,90,8,32,5606,2017,1,30,7,0
2017-01-30 08:00:00,0,203,63,4,170,2,2,267.48,0.0,0.0,90,4,7,3998,2017,1,30,8,0
2017-01-30 09:00:00,0,290,29,6,170,1,1,268.26,0.0,0.0,90,4,7,4470,2017,1,30,9,0
2017-01-30 10:00:00,0,17,58,6,140,6,6,269.27,0.0,0.0,90,8,32,3901,2017,1,30,10,0
2017-01-30 11:00:00,0,195,44,6,144,2,2,270.71,0.0,0.0,90,4,7,3983,2017,1,30,11,0
2017-01-30 12:00:00,0,93,36,5,145,2,2,271.89,0.0,0.0,90,4,7,4329,2017,1,30,12,0
2017-01-30 13:00:00,0,278,45,4,155,5,5,273.28,0.0,0.0,90,5,8,4314,2017,1,30,13,0
2017-01-30 14:00:00,0,28,44,5,150,6,6,274.84,0.0,0.0,1,4,7,4856,2017,1,30,14,0
2017-01-30 15:00:00,0,43,61,5,169,5,5,275.82,0.0,0.0,90,4,7,5400,2017,1,30,15,0
2017-01-30 16:00:00,0,183,81,6,190,2,2,276.68,0.0,0.0,75,4,7,6234,2017,1,30,16,0
2017-01-30 17:00:00,0,225,86,6,175,8,8,276.08,0.0,0.0,90,4,7,5935,2017,1,30,17,0
2017-01-30 18:00:00,0,194,93,6,160,3,3,274.84,0.0,0.0,90,4,7,4362,2017,1,30,18,0
2017-01-30 19:00:00,0,106,93,6,140,3,3,274.16,0.0,0.0,90,8,32,2772,2017,1,30,19,0
2017-01-30 20:00:00,0,113,87,6,145,9,9,273.27,0.0,0.0,40,2,5,2314,2017,1,30,20,0
2017-01-30 21:00:00,0,170,100,1,130,4,4,272.81,0.0,0.0,90,3,11,2066,2017,1,30,21,0
2017-01-30 22:00:00,0,65,87,2,360,3,3,272.96,0.0,0.0,90,2,5,1371,2017,1,30,22,0
2017-01-30 23:00:00,0,203,81,2,20,5,5,273.21,0.0,0.0,90,3,11,927,2017,1,30,23,0
2017-01-31 00:00:00,0,213,87,3,40,1,1,273.82,0.0,0.0,75,3,11,521,2017,1,31,0,1
2017-01-31 01:00:00,0,167,93,3,360,5,5,273.95,0.0,0.0,90,8,32,319,2017,1,31,1,1
2017-01-31 02:00:00,0,227,86,3,360,2,2,274.72,0.0,0.0,90,8,32,234,2017,1,31,2,1
2017-01-31 03:00:00,0,91,86,5,10,2,2,274.55,0.0,0.0,40,8,32,322,2017,1,31,3,1
2017-01-31 04:00:00,0,116,87,4,29,7,7,273.96,0.0,0.0,90,4,7,804,2017,1,31,4,1
2017-01-31 05:00:00,0,40,71,4,10,8,8,273.86,0.0,0.0,90,3,11,2786,2017,1,31,5,1
2017-01-31 06:00:00,0,216,70,4,9,7,7,274.28,0.0,0.0,90,8,32,5608,2017,1,31,6,1
2017-01-31 07:00:00,0,53,70,7,330,3,3,274.09,0.0,0.0,20,0,4,6160,2017,1,31,7,1
2017-01-31 08:00:00,0,36,68,5,334,5,5,274.08,0.0,0.0,75,0,1,5655,2017,1,31,8,1
2017-01-31 09:00:00,0,138,66,4,340,1,1,274.22,0.0,0.0,75,0,1,5139,2017,1,31,9,1
2017-01-31 10:00:00,0,159,65,2,360,5,5,274.72,0.0,0.0,90,8,32,4275,2017,1,31,10,1
2017-01-31 11:00:00,0,289,65,2,359,7,7,275.52,0.0,0.0,90,8,32,4553,2017,1,31,11,1
2017-01-31 12:00:00,0,133,74,2,332,7,7,275.95,0.0,0.0,90,0,2,4668,2017,1,31,12,1
2017-01-31 13:00:00,0,298,75,1,1,3,3,275.88,0.0,0.0,90,0,2,4765,2017,1,31,13,1
2017-01-31 14:00:00,0,269,77,1,131,1,1,276.15,0.0,0.0,75,8,32,5123,2017,1,31,14,1
2017-01-31 15:00:00,0,73,80,2,267,2,2,275.95,0.0,0.0,90,8,32,5911,2017,1,31,15,1
2017-01-31 16:00:00,0,216,93,2,267,9,9,275.09,0.0,0.0,40,8,32,6699,2017,1,31,16,1
2017-01-31 17:00:00,0,211,100,6,333,4,4,275.02,0.0,0.0,75,8,19,5783,2017,1,31,17,1
2017-01-31 18:00:00,0,74,93,4,320,6,6,274.65,0.0,0.0,90,8,19,4585,2017,1,31,18,1
2017-01-31 19:00:00,0,31,93,3,330,9,9,274.35,0.0,0.0,90,0,2,3119,2017,1,31,19,1
2017-01-31 20:00:00,0,287,91,3,320,3,3,273.88,0.0,0.0,75,0,1,2746,2017,1,31,20,1
2017-01-31 21:00:00,0,33,82,4,323,9,9,273.28,0.0,0.0,90,8,32,2401,2017,1,31,21,1
2017-01-31 22:00:00,0,39,64,6,330,7,7,272.95,0.0,0.0,1,1,3,1533,2017,1,31,22,1
2017-01-31 23:00:00,0,49,57,6,320,4,4,271.95,0.0,0.0,1,1,3,1048,2017,1,31,23,1
2017-02-01 00:00:00,0,90,50,6,310,5,5,271.82,0.0,0.0,40,0,0,593,2017,2,1,0,2
2017-02-01 01:00:00,0,147,40,5,310,9,9,272.01,0.0,0.0,90,0,2,375,2017,2,1,1,2
2017-02-01 02:00:00,0,298,39,5,308,4,4,271.71,0.0,0.0,75,8,32,270,2017,2,1,2,2
2017-02-01 03:00:00,0,81,34,7,300,8,8,271.09,0.0,0.0,75,8,32,321,2017,2,1,3,2
2017-02-01 04:00:00,0,270,46,7,306,5,5,269.97,0.0,0.0,1,8,32,876,2017,2,1,4,2
2017-02-01 05:00:00,0,252,32,6,290,4,4,267.7,0.0,0.0,1,8,32,2768,2017,2,1,5,2
2017-02-01 06:00:00,0,164,31,6,290,5,5,265.29,0.0,0.0,40,0,0,5805,2017,2,1,6,2
2017-02-01 07:00:00,0,232,31,6,290,9,9,263.72,0.0,0.0,75,8,32,6589,2017,2,1,7,2
2017-02-01 08:00:00,0,29,31,6,280,1,1,261.99,0.0,0.0,1,8,32,5890,2017,2,1,8,2
2017-02-01 09:00:00,0,128,31,6,270,2,2,261.48,0.0,0.0,20,0,4,5085,2017,2,1,9,2
2017-02-01 10:00:00,0,129,37,2,260,8,8,261.58,0.0,0.0,1,1,3,4423,2017,2,1,10,2
2017-02-01 11:00:00,0,76,37,2,259,6,6,262.01,0.0,0.0,1,1,3,4628,2017,2,1,11,2
2017-02-01 12:00:00,0,195,43,3,255,4,4,263.08,0.0,0.0,1,1,3,4759,2017,2,1,12,2
2017-02-01 13:00:00,0,241,37,2,230,6,6,263.64,0.0,0.0,1,1,3,4914,2017,2,1,13,2
2017-02-01 14:00:00,0,73,45,3,239,5,5,264.21,0.0,0.0,1,1,3,5393,2017,2,1,14,2
2017-02-01 15:00:00,0,241,55,4,250,5,5,264.15,0.0,0.0,1,1,3,5553,2017,2,1,15,2
2017-02-01 16:00:00,0,36,64,5,262,7,7,264.53,0.0,0.0,5,1,3,6482,2017,2,1,16,2
2017-02-01 17:00:00,0,195,73,4,270,6,6,264.15,0.0,0.0,5,1,3,5929,2017,2,1,17,2
2017-02-01 18:00:00,0,161,66,8,287,3,3,263.35,0.0,0.0,5,1,3,4511,2017,2,1,18,2
2017-02-01 19:00:00,0,32,58,12,310,9,9,262.78,0.0,0.0,5,1,3,3306,2017,2,1,19,2
2017-02-01 20:00:00,0,17,60,10,314,7,7,262.58,0.0,0.0,5,1,3,2841,2017,2,1,20,2
2017-02-01 21:00:00,0,223,63,8,320,9,9,262.33,0.0,0.0,5,1,3,2571,2017,2,1,21,2
2017-02-01 22:00:00,0,153,58,9,326,5,5,262.09,0.0,0.0,1,1,3,1753,2017,2,1,22,2
2017-02-01 23:00:00,0,195,54,7,320,6,6,261.82,0.0,0.0,1,1,3,1112,2017,2,1,23,2
2017-02-02 00:00:00,0,264,46,10,330,7,7,261.82,0.0,0.0,1,1,3,531,2017,2,2,0,3
2017-02-02 01:00:00,0,163,46,10,329,6,6,261.34,0.0,0.0,1,1,3,356,2017,2,2,1,3
2017-02-02 02:00:00,0,121,42,8,320,1,1,260.72,0.0,0.0,75,0,1,259,2017,2,2,2,3
2017-02-02 03:00:00,0,290,38,9,320,4,4,260.35,0.0,0.0,1,1,3,332,2017,2,2,3,3
2017-02-02 04:00:00,0,33,34,10,320,4,4,259.68,0.0,0.0,1,1,3,853,2017,2,2,4,3
2017-02-02 05:00:00,0,48,35,8,300,6,6,258.97,0.0,0.0,1,1,3,2763,2017,2,2,5,3
2017-02-02 06:00:00,0,184,37,7,280,6,6,259.44,0.0,0.0,1,1,3,5826,2017,2,2,6,3
2017-02-02 07:00:00,0,198,31,6,290,5,5,259.22,0.0,0.0,1,1,3,6276,2017,2,2,7,3
2017-02-02 08:00:00,0,110,40,4,270,5,5,259.22,0.0,0.0,5,1,3,6013,2017,2,2,8,3
2017-02-02 09:00:00,0,235,43,4,270,2,2,259.81,0.0,0.0,1,1,3,5089,2017,2,2,9,3
2017-02-02 10:00:00,0,166,50,4,270,5,5,261.07,0.0,0.0,20,0,4,4452,2017,2,2,10,3
